,date,year,month,day,nouns_contents,raw_label,predict_label
3420,2021-02-15,2021,2,15,송준기 대 적십자사 대구 지사 회장 임성훈 DGB 대구 은행 은행 장 지명 을 받다 최근 어린이 보호 구역 내 교통 안전 실천 문화 정착 을 위 어린이 교통 안전 릴레이 채다 린지 동참,긍정,부정
3421,2021-02-15,2021,2,15,한국 씨티 신한 DGB 대 구 은행 일부 키코 KIKO 피해 기업 대한 보상 을 결정 가운데 하나은행 결정 금융 권 관심 집중 되다 있다 금융결제원 인공 지능 AI 같다 신 기술 을 활용 보이스피싱 의심 계좌,부정,긍정
3422,2021-02-16,2021,2,16,DGB 대 구 은행 16일 금융 플랫폼 IM 뱅크 이용 고객 100만 명을 돌파 밝히다 2019년 9월 선보이다 IM 뱅크 기존 DGB 개인 뱅킹 DGB 알 리미 DGB 통합인증 을 통합 One 앱 방식 플랫폼 으로서 간편하다 종합 금융,긍정,긍정
3423,2021-02-16,2021,2,16,DGB 대 구 은행 금융 플랫폼 IM 뱅크 이용 고객 100만 명을 돌파 다양하다 이벤트 실시 16일 밝히다 대 구 은행 지난 2019년 9월 선보이다 IM 뱅크 기존 DGB 개인 뱅킹 DGB 알 리미 DGB 통합인증 을 통합 One,긍정,긍정
3424,2021-02-16,2021,2,16,DGB 대구 은행 금융 플랫폼 IM 뱅크 이용 고객 100만 명을 돌파 대 구 은행 리뉴얼 비대 금융 플랫폼 완만 성장 을 기념 다양하다 이벤트 실시 16일 밝히다 지난 2019년 9월 선보이다 IM 뱅크 기존,긍정,긍정
3425,2021-02-16,2021,2,16,DGB 대 구 은행 자사 금융 플랫폼 IM 뱅크 이용 고객 100만 명을 돌파 기념 다양하다 이벤트 연다 16일 밝히다 지난 2019년 9월 선보이다 IM 뱅크 기존 DGB 개인 뱅킹   DGB 알 리미 DGB 통합인증 을 통합 One,긍정,긍정
3426,2021-02-16,2021,2,16,DGB 대 구 은행 금융 플랫폼 IM 뱅크 이용 고객 100만 명 돌파 기념 이벤트 실시 16일 밝히다 대 구 은행 따르다 IM 뱅크 2019년 9월 앱 오픈 이후 18 개월 차 100만 고객 을 돌파 이다 IM 뱅크,긍정,긍정
3427,2021-02-16,2021,2,16,DGB 대 구 은행 자사 금융 플랫폼 IM 뱅크 이용 고객 100만 명을 돌파 16일 밝히다 지난 2019년 9월 서비스 시작 IM 뱅크 DGB 개인 뱅킹 DGB 알 리미 DGB 통합인증 을 통합 원 앱 방식 플랫폼 이다 서비스,긍정,긍정
3428,2021-02-16,2021,2,16,대 구 은행 행 장 임성훈 지난해 순이익 전 년 대비 156% 감소 2383억 원 머무르다 같다 기간 하이 투자 증권 816억 원 1068억 원 DGB 캐피탈 276억 원 361억 원 DGB 생명 112억 원 351억 원 등 은행 실적,부정,긍정
3429,2021-02-16,2021,2,16,이웃 사랑 성금 보내다 곳 대구 은행 06905024143008 우체국 70003902532604 예 금주 주 매일신문 사 이웃 사랑 ▶ DGB 대구 은행 IM 샵 바로가기 httpswwwdgbcokrcmsappimshop _ guidehtml 지난주 성금 전달 내 역 ◆ 치매 앓다,긍정,긍정
3430,2021-02-16,2021,2,16,DGB 대 구 은행 금융 플랫폼 IM 뱅크 이용 고객 100만 명 을 돌파 16일 밝히다 대 구 은행 따르다 지난 2019년 9월 선보이다 IM 뱅크 기존 DGB 개인 뱅킹 DGB 알 리미 DGB 통합인증 을 통합 One 앱 방식 플랫폼,긍정,긍정
3431,2021-02-17,2021,2,17,DGB 대 구 은행 각종 금융 거래 때 여권 을 신분증 사용 수 있다 여권 진위확인 서비스 도입 17일 밝히다 DGB 대 구 은행 각종 금융 거래 때 여권 을 신분증 사용 수 있다 서비스 제공,긍정,중립
3432,2021-02-17,2021,2,17,DGB 대 구 은행 은행 장 임성훈 금융 플랫폼 IM 뱅크 이용 고객 100만 명을 돌파 밝히다 리뉴얼 비대 금융 플랫폼 완만 성장 을 기념 다양하다 이벤트 실시 지난 2019년 9월 앱 오픈 이후 18 개월,긍정,긍정
3433,2021-02-17,2021,2,17,대구 은행 제공 이데일리 진철 기자 DGB 대구 은행 이용 고객 금융 플랫폼 IM 뱅크 에서 비대 실명 확인 업무 시 여권 을 금융 거래 신분증 대신 수 있다 되다 주민등록 번호 표시 되다 않다 차세대 전자 여권,긍정,중립
3434,2021-02-17,2021,2,17,DGB 대 구 은행 은행 장 임성훈 각종 금융 거래 시 여권 을 신분증 사용 수 있다 여권 진위 확인 서비스 시행 밝히다 여권 고객 신분 확인 가능하다 주민 등록증 행정안전부 이나 운전면허증 경찰청,긍정,부정
3435,2021-02-17,2021,2,17,DGB 대구 은행 제공 DGB 대 구 은행 각종 금융 거래 시 여권 을 신분증 사용 수 있다 여권 진위 확인 서비스 시행 17일 밝히다 대 구 은행 따르다 그동안 여권 금융 회사 에서 고객 신분증 확인가능,긍정,긍정
3436,2021-02-17,2021,2,17,DGB 대 구 은행 각종 금융 거래 시 여권 을 신분증 사용 수 있다 여권 진위 확인 서비스 시행 17일 밝히다 대구 은행 이용 고객 IM 뱅크 에서 비대 실명 확인 업무 때 여권 을 금융 거래 신분증 대신,긍정,긍정
3437,2021-02-18,2021,2,18,DGB 금융 그룹 VDIVirtual Desktop Infrastructure 구축 스마트 근무 환경 조성 및 코로나 19 로 인하다 비대 수 있다 디지털 선도 금융 그룹 되다 노력 밝히다 대구 은행 본점 전경 사진 대구 은행 제공,긍정,부정
3438,2021-02-18,2021,2,18,올해 DGB 대구 은행 10억원 대구 도시 철도공사 26억원 기관 구매 로 지역 상생 정신 실천 을 위해 힘쓰다 있다 홍의락 대구시 경 제 부시장 지난해 대구 행복 페이 3,긍정,긍정
3439,2021-02-18,2021,2,18,DGB 대 구 은행 각종 금융 거래 시 여권 을 신분증 사용 수 있다 여권 진위 확인 서비스 시행 18일 밝히다 이다 최근 외교부 금융결제원 시스템 을 통해 여권 진위 실시간 확인 수 있다 되다 데 따르다,긍정,긍정
3440,2021-02-18,2021,2,18,8 개 구 군 공사 공단 출자 출연 기관 이전 공공기관 등 지역 내 38 개 유관 기관 MOU 체결 바 있다 올해 DGB 대구 은행 10억원 대구 도시 철도공사 2억 6000억원 기관 구매 로 지역 상생 정신 실천 을 위해 힘쓰다 있다,긍정,부정
3441,2021-02-18,2021,2,18,대구 은행 순이익 2383억원 156% 감소 하이 투자 증권 DGB 캐피탈 각각 순이익 1116억원 361억원 314% 308% 증가 4분 기 당 기 순이익 경우 증권사 전 망치   40% 나 뛰어넘다 지난해 대출 성장 률,긍정,긍정
3442,2021-02-19,2021,2,19,실제 주력 계열 사인 대 구 은행 연간 순이익 2383억원 전 년 대비 156% 감소 비 은행 계열 사들이다 선방 해주다 덕분 이다 하이 투자 증권 연간 순이익 전 년 대비 314% 증가 1116억원 DGB 캐피탈 역시 308,중립,긍정
3443,2021-02-22,2021,2,22,DGB 대 구 은행 DGB 국경일 명예 적금 시리즈 2 호로 DGB 삼일절 예 적금 을 판매 22일 밝히다 지난해 광복절 맞추다 출시 되다 DGB 광복절 예 적금 이다 두 번 째 로 나오다 국경일 관련 적금 통장 이다 DGB 삼일절 예금,긍정,긍정
3444,2021-02-22,2021,2,22,DGB 대 구 은행 삼일절 을 기념 특별 예금 적금 상품 을 선보이다 DGB 대구 은행 DGB 대 구 은행 나라 사랑 정신 을 고취 하고 애국심 고양 을 위 DGB 국경일 명 예 적금 두번째 시리즈 선보이다 DGB 대 구 은행,긍정,긍정
3445,2021-02-22,2021,2,22,DGB 대 구 은행 나라 사랑 정신 을 고취 DGB 국경일 명 예 적금 시리즈 2 호 DGB 삼일절 예 적금 을 판매 22일 밝히다 지난해 DGB 광복절 예 적금 이다 두번째 로 나오다 보다 상품 언택트 시대 맞추다,중립,긍정
3446,2021-02-22,2021,2,22,언택트 시대 비대 IM 뱅크 에서 태극기 게양 하고 우대금리 받다 DGB 대구 은행 이하 대 구 은행 나라 사랑 정신 을 고취 하고 애국심 고양 을 위해 DGB 국경일 명 예 적금 시리즈 2 호인 DGB 삼일절 예 적금 을 판매,중립,중립
3447,2021-02-22,2021,2,22,DGB 대구 은행 제공 DGB 대 구 은행 국경일 명 예 적금 시리즈 2 호 DGB 삼일절 예 적금 을 1 개 월간 한시 판매 22일 밝히다 이다 지난해 DGB 광복절 예 적금 이다 두번째 로 나오다 상품 언 택트 비대 시대 맞추다,긍정,긍정
3448,2021-02-23,2021,2,23,이웃 사랑 성금 보내다 곳 대구 은행 06905024143008 우체국 70003902532604 예 금주 주 매일신문 사 이웃 사랑 ▶ DGB 대구 은행 IM 샵 바로가기 httpswwwdgbcokrcmsappimshop _ guidehtml 지난주 성금 전달 내 역 ◆ 대다,긍정,중립
3449,2021-02-23,2021,2,23,경남 은행 지난해 지방자치단체 유관 기관 손잡다 4400억 원 규모 펀드 조성 스마트 공장 구축 일자리 창 추다 강소 기업 지원 등 을 오다 DGB 금융 지난해 코로나 19 초기 확산 어려움 을 겪다 대구,긍정,긍정
3450,2021-02-24,2021,2,24,그룹 내 에서는 DGB 대구 은행 2383억원 다음 많다 수준 이다 전체 그룹 순이익 에서 차지 비중 263% 달 나머지 비 은행 계 열사 순이익 을 합치다 하이 투자 증권 못 미치다 경쟁 사 대비 로 우위,중립,부정
3451,2021-02-24,2021,2,24,김동욱 작가 내달 2일 부터 26일 까지 DGB 대구 은행 본점 DGB 갤러리 서 개인 전 꿈 속 에서 갖다 소품 부터 120 호에 이르다 공판 화 작품 20 여 점 을 선보이다 예정 이다 김 작가 이번 개다 화려하다 색채 울렁거리다,중립,중립
3452,2021-02-25,2021,2,25,DGB 대 구 은행 20 대다 고객 을 대상 IMTwenty 내 꿈 응모 하고 내 원하다 선물 받다 이벤트 실시 25일 밝히다 이번 이벤트 2021년 기준 20 대다 1993년 2002년 생 고객 대상 이다 젊은이 건강하다 금융,긍정,긍정
3453,2021-02-25,2021,2,25,DGB 대구 은행 제공 DGB 대 구 은행 캄보디아 현지 법인 DGB 특수은행 DGB Specialized Bank 본사 건물 로 사용 부동산 매입 자금 1200만 달러 사기 당하다 DGB 대 구 은행 캄보디아 현 법인 본점 사옥 사용,부정,긍정
3454,2021-02-25,2021,2,25,DGB 대 구 은행 은행 장 임성훈 20 대다 고객 건강하다 금융 생활 을 응원 하고 현명하다 경제 습관 함양 을 위해 IMTwenty 내 꿈 응모 하고 내 원하다 선물 받다 이벤트,긍정,긍정
3455,2021-02-25,2021,2,25,DGB 대 구 은행 해외 부동산 매입 과정 에서 1200 여 달러 사기 당하다 의혹 일 있다 캄보디아 현 법인 DGB 특수은행 본사 부지 매입 현지 부동산 대리인 에게 거액 을 건내다 매매 성사 되다,부정,긍정
3456,2021-02-25,2021,2,25,DGB 대구 은행 영 천 영업 부부 장 권세 경 늘다 25일 영천시 지역 인재 육성 장학금 4천 500만원 을 전달 권세 경 부장 앞 으로도 지역 발전 을 위 따뜻하다 금융 을 펼치다 나가다 말,긍정,긍정
3457,2021-02-25,2021,2,25,DGB 대 구 은행 20 대다 고객 을 대상 아이엠 트 웬 티 IMTwenty 이벤트 실시 25일 밝히다 20 대다 1993년 2002년 생 고객 건강하다 금융 경제 생활 계획 을 위해 비 대면 특정 금융 상품 을 가입 경품 추첨 을,긍정,긍정
3458,2021-02-25,2021,2,25,사진 DGB 대구 은행 DGB 대 구 은행 20 대다 고객 을 대상 IMTwenty 내 꿈 응모 하고 내 원하다 선물 받다 이벤트 실시 25일 밝히다 보다 이벤트 올해 기준 20 대다 1993년 2002년 생 고객 을 대상 대구 은행,긍정,중립
3459,2021-02-25,2021,2,25,DGB 대 구 은행 2021년 기준 20 대다 19932002년 생 고객 을 대상 IMTwenty 내 꿈 응모 하고 내 원하다 선물 받다 이벤트 펼치다 DGB 대 구 은행 따르다 젊은이 건강하다 금융 경제 생활 계획 을 위해 비 대면,긍정,긍정
3460,2021-02-25,2021,2,25,DGB 대 구 은행 20 대다 고객 을 대상 IMTwenty 내 꿈 응모 하고 내 원하다 선물 받다 이벤트 25일 밝히다 이번   이벤트 올해 기준 20 대다 19932002년 생 고객 을 대상 젊은이 건강하다 금융 경제,긍정,긍정
3461,2021-02-25,2021,2,25,사진 CU CU 대 구 은행 손잡다 삼일절 이벤트 진행 BGF 리테일 DGB 대 구 은행 손잡다 삼일절 을 기념 이색 어드벤처 1921년 당신 임무 무엇 입 니까 론칭한다 25일 밝히다 1921년 당신 임무,긍정,긍정
3462,2021-02-25,2021,2,25,뉴데일리 최유경 기자 DGB 대 구 은행 20 대다 고객 을 대상 IMTwenty 내 꿈 응모 하고 내 원하다 선물 받다 이벤트 실시 임성훈 대 구 은행 장 20 대다 고객 을 위 건강하다 금융 생활 계획 도움 을 주다,긍정,긍정
3463,2021-02-26,2021,2,26,DGB 대 구 은행 우수 지식 재산 을 보유 지역 중소기업 을 지원 DGB IP 모 아모 아 담보 대출 을 출시 26일 밝히다 DGB IP 모 아모 아 담보 대출 기술 력 뛰어나다 담보 부족하다 중소기업 운전 자금 지원,긍정,긍정
3464,2021-02-26,2021,2,26,IP 지식 재산권 담보 대출 출시 임성훈 은행 장 부동산 담보 대출 위주 관행 서 벗어나다 혁신 금융 활성화 기여 DGB 대 구 은행 은행 장 임성훈 3월 2일 부터 IP 담보 대출 상품 DGB IP 모 아모 아,긍정,중립
3465,2021-02-26,2021,2,26,DGB 대구 은행 경산 영업 부부 장 윤수 왕 에서 지난 24일 경산시청 을 방문 지역 내 지역 아 동 센터 이용 하고 있다 아동 신 학기 교복 구입 비 로 성금 660만원 을 기탁 윤수 왕 부장 지역 주민 로부터 받다 사랑 을,긍정,긍정
3466,2021-02-26,2021,2,26,DGB 금융 지주 회장 대구 은행 행 장이 사 기 사건 대한 책임 에서 자유롭다 못 것 이다 당시 주 회장 은행 장 을 겸직 현재 까지 사건 책임 을 지고 물러나다 직원 본부장 급 1 명 뿐 이다 은행 장 사건,부정,긍정
3467,2021-02-26,2021,2,26,DGB 대 구 은행 캄보디아 현 법인 DGB 특수은행 스페셜 뱅크 본사 건물 을 사들이다 과정 에서 약 1천 200만달러 약 135억원 규모 사기 당하다 26일 대 구 은행 따르다 DGB 특수은행 본점 건물 로 사용 위해,부정,긍정
3468,2021-02-26,2021,2,26,DGB 대 구 은행 우수 지식 재산 을 보유 지역 중소기업 을 대상 지식 재산권 담보 대출 을 선보이다 DGB 대 구 은행 3월 2일 지식 재산권 IP 담보 대출 상품 DGB IP 모 아모 아 담보 대출 을 출시 26일 밝히다,긍정,중립
3469,2021-02-26,2021,2,26,사진 DGB 대구 은행 DGB 대 구 은행 지역 자동차 1 차 부품 업체 3 사르다 대상 친환경 자동차 산업 현황 전망 대해 현장 컨설팅 을 진행 26일 밝히다 이번 현장 컨설팅 DGB 대 구 은행 ESG 환경 사회 지배구조,긍정,긍정
3470,2021-02-26,2021,2,26,DGB 대 구 은행 캄보디아 현지 법인 DGB 스페셜 뱅크 본점 건물 매입 과정 에서 현지 부동산 에이전트 계약금 및 중도 금 선지 급 1200만 달러 약 135억원 돌리다 받다 못 하고 있다 대구 은행 측은 양국 금융 당국,부정,중립
3471,2021-02-26,2021,2,26,134억원 지급 후 회복 못 반환 대체 물건 매입 검토 DGB 대 구 은행 해외 금융시장 진출 과정 에서 거액 부동산 매매 사기 당하다 의혹 제기 돼다 대 구 은행 금융 당국 따르다 대 구 은행 지난해 5월,긍정,긍정
3472,2021-02-26,2021,2,26,DGB 대 구 은행 캄보디아 현지 법인 건물 매입 을 추진 현지 부동산 에이전트 선지 급 계약금 중도 금 1200만 달러 135억원 을 돌리다 받다 못 것 알려지다 대 구 은행 따르다 현지 법인 DGB 스페셜 뱅크,중립,긍정
3473,2021-02-26,2021,2,26,딱딱하다 은행 이미지 친근하다 바꾸다 효과 가다 최병수 기자 DGB 대구 은행 139130 디지털 금융 본격 적 도래 코로나 19시 대 비대 언택트 금융 활성화 되다 시점 자체 개발 캐릭터 단디 똑디 우디,긍정,긍정
3474,2021-02-26,2021,2,26,이다 DGB 대 구 은행 전 년 대비 156% 줄어들다 2383억원 순이익 을 기록 경남 은행 1646억원 광주 은행 1602억원 지난해 각각 94% 76% 감소   제 주 은행 순이익 373% 줄어들다   175억원 을 기록,부정,긍정
3475,2021-02-26,2021,2,26,DGB 대 구 은행 다음 달 2일 지식 재산 IP 담보 대출 상품 DGB IP 모 아모 아 담보 대출 을 출시 26일 밝히다 기술 력 뛰어나다 담보 력 부족하다 중소기업 운전 자금 을 지원 위 상품 이다,긍정,긍정
3476,2021-02-27,2021,2,27,DGB 대 구 은행 자체 제작 캐릭터 단디 똑디 우디 활용 다양하다 마케팅 을 진행 중이 라고 27일 밝히다 캐릭터 지난 2015년 DGB 대 구 은행 상징 이던 파랑새 모티브 로 처음 탄생 대구 은행 경 영 이념,중립,중립
3477,2021-02-27,2021,2,27,▲ DGB 대 구 은행 은행 장 임성훈 우수 지식 재산 을 보유 지역 중소기업 대한 금융 지원 DGB IP 모 아모 아 담보 대출 을 출시 사진 DGB 대구 은행 제공 DGB 대 구 은행 은행 장 임성훈 내달 2일 우수 지식 재산 을,긍정,긍정
3478,2021-02-28,2021,2,28,KB 국민은행 제공 삼성 카드 제공 NH 농협 은행 제공 DGB 대구 은행 IP 지식 재산권 담보 대출 출시 DGB 대 구 은행 2일 우수 지식 재산 을 보유 지역 중소기업 대한 금융 지원 혁신 금융 활성화 기여 IP,긍정,긍정
3479,2021-03-01,2021,3,1,▲ DGB 대구 은행 _ 캐릭터 단디 우디 똑디 단디 똑디 우디 캐릭터 선봬 DGB 대 구 은행 최근 디지털 금융 본격 적 도래 코로나 19시 대 비대 언택트 금융 활성화 되다 시점 자체 개발 캐릭터 단디 똑디 우디,긍정,긍정
3480,2021-03-01,2021,3,1,BGF 리테일 운영 편의점 CU 늘다 DGB 대 구 은행 함께 이색 어드벤처 1921년 당신 임무 무엇 입 니까 지난달 론칭했다 해당 온라인 방 탈출 콘셉트 애국 이벤트 로 속 캐릭터 인스타그램 계정,긍정,긍정
3481,2021-03-01,2021,3,1,기술 력 뛰어나다 담보 력 부족하다 중소기업 운전 자금 을 지원 DGB 대 구 은행 2일   우수 지식 재산 을 보유 지역 중소기업 대한 금융 지원 혁신 금융 활성화 기여 IP 담보 대출 상품 DGB,긍정,긍정
3482,2021-03-01,2021,3,1,성금 에는 ▷ DGB 대구 은행 100만원 ▷ 윤병묵 10만원 ▷ 이병희 10만원 ▷ 이창영 5만원 ▷ 김점 숙 3만원 ▷ 박종문 3만원 ▷ 조 재순 3만원 ▷ 한명환 3만원 ▷ 이상준 2만원 ▷ 김갑용 1만 5천원 ▷ 김미정 1만원 ▷ 이진기 5천원,중립,긍정
3483,2021-03-02,2021,3,2,DGB 대 구 은행 진행 직원 사랑 헌혈 행사 참여 임성훈 행 장 맨 앞 헌혈 순서 기다리다 있다 DGB 대구 은행 DGB 대 구 은행 대구시 수성동 본점 봉무동 DGB 혁신 센터 에서 대 적십자사 대 구 경북 혈액 원,긍정,긍정
3484,2021-03-02,2021,3,2,달 째다 이어진 미얀마 군부 쿠데타 로 사 상자 속출 DGB 대구 은행 영풍 등 대 구 경북 현지 진출 기업 불안 떨다 있다 사태 장기 화하다 경우 현지 진출 기업 수출 길이 끊기다 수 있다 우려 나오다,긍정,긍정
3485,2021-03-02,2021,3,2,DGB 대구 은행 본점 속보 DGB 대 구 은행 해외 부동산 매입 연 계 되다 자금 행방 묘연 경북 일보 2월 26일 1 보도 관련 대 구 은행 캄보디아 현지 법인 DGB SB 부동산 매입 대한 현황 입장 문 을 발표,부정,긍정
3486,2021-03-02,2021,3,2,DGB 대 구 은행 SH 수협 은행 각각 바고 네피도 현 법인 을 열다 은행 미얀마 진출 을 밝히다 일제 히 미얀마 가지다 지정학적 이점 자체 개발 가능성 크다 평가 이미 은행권 신 남방 정책,긍정,긍정
3487,2021-03-02,2021,3,2,사진 대구 은행 DGB 대 구 은행 캄보디아 현지 법인 DGB SB 1천 200만 달러 약 133억원 규모 부동산 매입 피해 사실 을 인정 브랜드 이미지 크다 타격 을 입다 26일 대 구 은행 따르다 지난해 5월 해외 자회사 캄보디아,부정,중립
3488,2021-03-02,2021,3,2,DGB 대 구 은행 신종 코로나바이러스 감염증 코로나 19 극복 을 위 헌혈 을 실시 대 구 은행 2일 수성동 본점 봉무동 DGB 혁신 센터 에서 대 적십자사 대 구 경북 혈액 원 함께 직원 사랑 헌혈 행사,긍정,긍정
3489,2021-03-02,2021,3,2,DGB 대 구 은행 금융 소비자 보호 입장 에서 개선 필요하다   사항 을 제안 접수 받다 고객 제안 왕 이벤트 연중 실시 하고 양질 의견 을 제시 고객 에게 상품 을 증정 이벤트 진행 2일 밝히다 이번,긍정,긍정
3490,2021-03-02,2021,3,2,■ 대구 은행 직원 사랑 헌혈 진행 대 구 은행 대구 수성동 본점 봉무동 DGB 혁신 센터 에서 대 적십자사 대 구 경북 혈액 원 함께 직원 사랑 헌혈 행사 가지다 대 구 은행 매년 대 적십자사,긍정,긍정
3491,2021-03-02,2021,3,2,DGB 대 구 은행 은행 장 임성훈 2일 수성동 본점 봉무동 DGB 혁신 센터 에서 대 적십자사 대 구 경북 혈액 원 원장 허다 부자 함께 직원 사랑 헌혈 행사 실시 밝히다 지속 적 헌혈 봉사 활동 을 진행 하고,긍정,긍정
3492,2021-03-02,2021,3,2,DGB 대 구 은행 손자 회사 캄보디아 스페셜라이즈드 뱅크 캄보디아 프놈펜 에서 현지 은행 건립 부지 매입 과정 에서 거액 을 떼이다 위기 뉴시스 2월 25일 보도 관련 고의 성 여부 단순 과실 인지 놓다 논란,부정,중립
3493,2021-03-02,2021,3,2,대 구 은행 새 활 로 로 수도권 영업 을 확대 하고 있다 DGB 금융 지방 금융 가운데 유일하다 원 뱅크 체제 유지 하고 있다 점도 DGB 금융 씨티 은행 잠재 인수 로 거론 되다 배경 이다 수도권 주 무대 시중 은행,중립,긍정
3494,2021-03-02,2021,3,2,DGB 대 구 은행 2일 대구 수성구 본점 동구 DGB 혁신 센터 에서 대 적십자사 대 구 경북 혈액 원 함께 직원 사랑 헌혈 행사 실시 밝히다 DGB 대 구 은행 신종 코로나바이러스 감염증 코로나 19 상황 따르다,긍정,긍정
3495,2021-03-02,2021,3,2,직원 사랑 헌혈 행사 사진 대구 은행 DGB 대구 은행 2021 코로나 19 극복 직원 사랑 헌혈 실시 DGB 대 구 은행 2일 수성동 본점 봉무동 DGB 혁신 센터 에서 대 적십자사 대 구 경북 혈액 원 함께 직원 사랑,긍정,긍정
3496,2021-03-02,2021,3,2,DGB 대 구 은행 금융 소비자 보호 입장 에서 개선 필요하다 판단 되다 사항 라면 무엇 이든 제안 접수 받다 고객 제안 왕 이벤트 연중 실시 2일 밝히다 이번 이벤트 연중 특정 시기 소비자 보호,긍정,긍정
3497,2021-03-02,2021,3,2,DGB 대 구 은행 2일 수성동 본점 봉무동 DGB 혁신 센터 에서 대 적십자사 대 구 경북 혈액 원 함께 직원 사랑 헌혈 행사 실시 밝히다 지속 적 헌혈 봉사 활동 을 진행 하고 있다 DGB 대 구 은행 특히 코로나 19,긍정,긍정
3498,2021-03-03,2021,3,3,이번 이벤트 BC 카드 발급 사 가운데 IBK 기업은행 SC 제 일 은행 하나카드 DGB 대구 은행 BNK 경남 은행 등 함께 참여 서거정 BC 카드 결제 플랫폼 본부장 코로나 19 로 어려움 을 겪다 있다 가계 조금 이나마 힘 되다 수,긍정,긍정
3499,2021-03-03,2021,3,3,BC 카드 발급 사 중 IBK 기업은행 SC 제 일 은행 하나카드 DGB 대구 은행 BNK 경남 은행 참여 신청 전 이벤트 참여 사 카드 소지 여부 학부모 부담 금 카드 자동 납부 시행 학교 확인 필수 서거정 BC 카드,긍정,긍정
3500,2021-03-03,2021,3,3,이번 이벤트 에는 BC 카드 발급 사 중 IBK 기업은행 SC 제 일 은행 하나카드 DGB 대구 은행 BNK 경남 은행 참여 서거정 BC 카드 결제 플랫폼 본부장 상무 이번 이벤트 코로나 로 어려움 을 겪다 있다 가계 조금 이나마,긍정,긍정
3501,2021-03-03,2021,3,3,DGB 대 구 은행 코로나 19 로 어려움 을 겪다 있다 지역 소상 공인 지원 발 벗다 나서다    대 구 은행 5 명의 전담 직원 20 여명 지원 컨설턴터 로 구성 되다 어깨동무 종합 원 센터 신설 4월 부터 운영 들어가다 3일,긍정,긍정
3502,2021-03-03,2021,3,3,DGB 대 구 은행 2일 대구 수성동 본점 봉무동 DGB 혁신 센터 에서 대 적십자사 대구 경북 혈액 원 함께 직원 사랑 헌혈 행사 진행 대 구 은행 매년 단체 헌혈 을 실시 해오다 있다 헌혈 참여자 대상,긍정,긍정
3503,2021-03-04,2021,3,4,DGB 사회 공 헌 재단 대구 은행 등 DGB 금융 그룹 체계 적 사회 공헌 사업 추진 을 위해 지난 2011년 설립 김태오 회장 위드 유 프로젝트 통해 DGB 나눔 경영 을 층 더 강화하다 한편 앞 으로도 사회 소외,긍정,긍정
3504,2021-03-05,2021,3,5,DGB 2021 12 기 대학생 홍보 대사 발대식 거행 사진 제공 DGB 대구 은행 DGB 대 구 은행 은행 장 임성훈 4일   오후 본점 지하강 당 에서 제 12 기 대학생 홍보 대사 발대식 을 개최 하고 오다 10월 까지 8 개 월간 다양하다 공식 활동 을,긍정,긍정
3505,2021-03-05,2021,3,5,젊음 열정 을 발휘 다양하다 세대 소통 수 있다 가교 역할 기대 최병수 기자 DGB 대구 은행 139130 지난 4일 본점 에서 제 12 기 대학생 홍보 대사 발대식 을 개최 하고 오다 10월 까지 8 개 월간 다양하다 공식 활동 을,긍정,긍정
3506,2021-03-05,2021,3,5,사진 DGB 대구 은행 DGB 대 구 은행 4일 오후 본점 지하강 당 에서 제 12 기 대학생 홍보 대사 발대식 을 개최 5일 밝히다 이번 선발 되다 대학생 홍보 대사 오다 10월 까지 8 개 월간 다양하다 공식 활동 을 예정 이다,긍정,긍정
3507,2021-03-06,2021,3,6,BC 카드 발급 사 중 IBK 기업은행 SC 제 일 은행 하나카드 DGB 대구 은행 BNK 경남 은행 참여 현 대 카드 오다 7월 말 까지 대학 대학원 등록금 5만원 이상 을 신용카드 로 납부 시 26 개월 무 이자 할부 지원,긍정,긍정
3508,2021-03-06,2021,3,6,DGB 대구 은행 역시 경 영 이념 을 반영 2019년 캐릭터 리뉴얼 을 단행 그 결과 선보이다 단디 똑디 파랑새 우디 꿈 나무 다양하다 금융 상품 굿즈 적용 되다 활용 도르다 높이 있다 DGB 대 구 은행 지난해 2월 똑디,중립,긍정
3509,2021-03-06,2021,3,6,DGB 대 구 은행 코로나 19시 대 언택트 업무 비대 활동 늘어나다 가운데 조직 분위기 활성화 위해 다양하다 직원 격려 행사 실시 하고 있다 6일 밝히다 먼저 DGB 방송 센터 에서 매월 2회 실시 프로그램,긍정,긍정
3510,2021-03-06,2021,3,6,이번 이벤트 BC 카드 발급 사 중 IBK 기업은행 SC 제 일 은행 하나카드 DGB 대구 은행 BNK 경남 은행 참여 신한카드 오다 6월 30일 까지 스쿨뱅킹 자동 납부 고객 을 대상 다양하다 이벤트 펼치다 이벤트 기간 내,긍정,긍정
3511,2021-03-07,2021,3,7,DGB 대 구 은행 은행 장 임성훈 4일 오후 본점 지하강 당 에서 제 12 기 대학생 홍보 대사 발대식 을 개최 하고 오다 10월 까지 8 개 월간 다양하다 활동 을 벌이다 예정 이다 올해 12 기르다 맞이 대구 은행 대학생 홍보 대사 각종,긍정,긍정
3512,2021-03-07,2021,3,7,DGB 대 구 은행 1997년 IMF 오다 2008년 미국 발 글로벌 위기 파고 이기다 내다 몇 안되다 지방 은행 중 하나 완전하다 지역 자본 은행 아니다 1997년 외환 위기 때 공적자금 을 한번 받다 않다 사실 대 주주,중립,부정
