,date,year,month,day,nouns_contents,raw_label,predict_label
1937,2020-09-08,2020,9,8,DGB 대 구 은행 코로나 19 재 확산 및 장기 화 따르다 어려움 을 겪다 있다 지역 중소기업 및 소 상공 을 대상 특별 자금 대출 위기 관리 종합 상담 창구 확대 운영 등 지원 을 실시 추석 명절 을 앞두다,긍정,긍정
1938,2020-09-10,2020,9,10,신입사원 채용 DGB 대구 은행 및 하이 투자 증권 DGB 생명 DGB 캐피탈 등 DGB 금융 그룹 4 개 계열 사가 실시 계열 사별 모집 인원 DGB 대구 은행 26 명 전문대 대졸 6 급 20 명 졸 7 급 6 명 하이 투자 증권 2 명 DGB 생명 3 명,긍정,긍정
1939,2020-09-10,2020,9,10,DGB 대 구 은행 올해 하반기 공개 채용 에서 26 명 을 신규 모집 사진 본점 전 경비 대 금융 거래 확산 등 금융 환경 변화 로 DGB 대 구 은행 올해 신규 채용 규모 크다 폭 줄이다 작년 비교 반토막,부정,부정
1940,2020-09-10,2020,9,10,△ DGB 대구 은행 △ 하이 투자 증권 △ DGB 생명 △ DGB 캐피탈 등 DGB 금융 그룹 4 개 계열 사가 실시 계열 사별 모집 인원 대구 은행 26 명 전문대 대졸 6 급 20 명 졸 7 급 6 명 하이 투자 증권 2 명 DGB 생명 3 명 DGB 캐피탈 8 명,긍정,긍정
1941,2020-09-10,2020,9,10,DGB 대 구 은행 마찬가지 로 일시 적 자금 부족 을 겪다 지역 중소기업 을 위해 오다 14일 부터 다음 달 16일 까지 5000억원 규모 추석 특별 자금 을 신규 지원 밝히다 업체 당 지원 한도 10억원 이내 이나 본부 승인 을,긍정,긍정
1942,2020-09-10,2020,9,10,DGB 대 구 은행 오다 하반기 26 명 졸 6 명 포함 6 급 신입 직원 을 뽑다 지난해 60 명 대졸 50 명 졸 10 명의 직원 을 뽑다 모집 분야 일 반 금융 IT 전형 두 가지 대 구 은행 코로나 19 확산 방지 위해,긍정,긍정
1943,2020-09-10,2020,9,10,DGB 대구 은행 하이 투자 증권 DGB 생명 DGB 캐피탈 등 DGB 금융 그룹 4 개 계열 사가 채용 을 실시 계열 사별 모집 인원 DGB 대구 은행 26 명 전문대 대졸 6 급 20 명 졸 7 급 6 명 하이 투자 증권 2 명 DGB 생명 3 명 DGB 캐피탈 8 명,긍정,긍정
1944,2020-09-10,2020,9,10,회장 분리 되다 행 장 체제 출범 을 공식 화 DGB 대 구 은행 또 다른 인사 변화 생기다 부행 장 자리 부활 것 이다 박 규 전 DGB 금융 지주 회장 시절 까지는 부행 장 을 1 명 두다 지난해 1월 김태오 회장 부임 후 로는,긍정,긍정
1945,2020-09-12,2020,9,12,DGB 대 구 은행 지역 중소기업 소 상공 을 대상 특별 자금 대출 위기 관리 종합 상담 창구 확대 운영 등 을 실시 지역 중소기업 자금난 해소 위해 다음 달 16일 까지 5000억원 규모 추석 특별 자금 을 신규,긍정,긍정
1946,2020-09-14,2020,9,14,DGB 대 구 은행 청소년 편리하다 대중교통 이용 및 10 대다 소비자 주요 사용 처 할인 제공 을 위해 출시 DGB 똑디 청소년 후불 교통 체크카드 출시 DGB 똑디 청소년 후불 교통 체크카드 12 세 17 세,긍정,긍정
1947,2020-09-14,2020,9,14,DGB 대 구 은행 청소년 편리하다 대중교통 이용 등 을 위해 DGB 똑디 청소년 후불 교통 체크카드 출시 14일 밝히다 DGB 똑디 청소년 후불 교통 체크카드 1217 세 청소년 을 대상 발급 되다 이용 한도,긍정,긍정
1948,2020-09-14,2020,9,14,14일 은행권 따르다 DGB 대구 은행 임성훈 부행 장이 오다 29일 대 구 은행 장 선임 되다 다음 달 7일 창립 일 맞추다 공식 취임 임기 212년 후 1년 연 이다 알려지다 김태오 회장 내년 3월 연 결정 되다 것 을,긍정,긍정
1949,2020-09-14,2020,9,14,◆ DGB 대구 은행 청소년 용 DGB 똑디 후불 교통 체크카드 출시 DGB 대 구 은행 14일 편리하다 대중교통 이용 주요 사용 처 할인 제공 을 위해 DGB 똑디 청소년 후불 교통 체크카드 출시 밝히다 DGB 똑디 청소년 후불 교통,긍정,긍정
1950,2020-09-15,2020,9,15,대 구 은행 총 2천 3 백만 원 상당 상금 DGB 대구 은행 신용카드 컨셉 디자인 공모전 을 오다 20일 까지 진행 중이 기존 은행 카드 디자인 에서 벗어나다 남 에게 보여주다 싶다 평범하다 않다 카드 디자인 작업 을 위해 기획 되다,긍정,긍정
1951,2020-09-15,2020,9,15,DGB 대 구 은행 은행 장 김태오 지난 14일 청소년 을 위 DGB 똑디 청소년 후불 교통 체크카드 출시 15일 밝히다 이번 출시 카드 12 세 부터 17 세 청소년 을 대상 편리하다 대중교통 이용 및 10 대다,긍정,부정
1952,2020-09-15,2020,9,15,특히 DGB 금융 그룹 지난 2017년 DGB 대구 은행 창립 반세기 기념 DGB 글로벌 봉사 원정 대 발족   베트남 라오스 등지 에서 매년 봉사활동 을 진행 오다 있다 올해 코로나 19 판데믹 더욱 어려움 처,긍정,긍정
1953,2020-09-15,2020,9,15,DGB 금융 지난 2017년 DGB 대구 은행 창립 반세기 기념 DGB 글로벌 봉사 원정 대 발족 베트남 라오스 등지 에서 매년 봉사활동 을 진행 해오다 있다 DGB 글로벌 봉사 원정 대 현지 저 소득 층 을 위 집 수리 문화,긍정,긍정
1954,2020-09-16,2020,9,16,DGB 금융 그룹 지난 2017년 대구 은행 창립 반세기 기념 DGB 글로벌 봉사 원정 대 발족 베트남 라오스 등지 에서 매년 봉사활동 을 진행 해오다 있다 현지 저 소득 층 을 위 집 수리 문화 활동 제공 라오스,긍정,긍정
1955,2020-09-16,2020,9,16,DGB 대구 은행 임성훈 부행 장 최근 경주시 방문 이웃 돕기 성금 온누리 상품권 1000만 원 을 전달 상품권 경주 지역 어렵다 이웃 200 세대 따뜻하다 추석 을 보내다 수 있다 아우르다 전통 시장 활성화,긍정,긍정
1956,2020-09-18,2020,9,18,DGB 대 구 은행 추석 을 앞두다 코로나 19 재 확산 어려움 을 겪다 중소기업 소상 공인 지원 을 확대 지난 14일 부터 달 여간 자금난 을 겪다 중소기업 5000억 원 규모 추석 특별 자금 을 지원 것 골자,긍정,긍정
1957,2020-09-20,2020,9,20,융자 업무 DGB 대구 은행 수 성 구청 지점 에서 전담 하고 있다 상세 지원 대상 및 조건 확인 신청 접수 대구 신용 보증 재단 범어동 지점 0537446500 문의 되다 김재욱 기자,긍정,긍정
1958,2020-09-20,2020,9,20,DGB 대 구 은행 최근 추석 명절 을 앞두다 전통 시장 이용 을 활성화 대구 남구청 을 방문 온누리 상품권 1천만원 을 기탁,긍정,긍정
1959,2020-09-21,2020,9,21,사진 상 포항 사랑 카드 출시 행사 좌 김태오 DGB 대 구 은행 장 우이 강덕 포항시 장 DGB 대 구 은행 은행 장 김태오 21일 월 DGB 대구 은행 포항 영업 부 에서 포항시 시장 이강덕 에서 발행 포항 에서 사용 수 있다 카드 형,긍정,긍정
1960,2020-09-21,2020,9,21,DGB 데이터 시스템 추석 명절 나기 지역 어르신 선물 전달 사진 대구 은행 © 열리다 뉴스 통신 DGB 데이터 시스템 18일 다가오다 명절 을 앞두다 지역 민 즐겁다 추석 을 보내다 바라다 마음 을 담다 한과 선물 세트,긍정,긍정
1961,2020-09-21,2020,9,21,정기예금 부산 은행 SUM 정기예금 케이 뱅크 주 거래 우대 정기예금 최고 우대금리 150% 로 가장 높다 수협 은행 Sh 평생 주 거래 우대 예금 만기일 시 지급 식 145% 대구 은행 DGB 주 거래 우대 예금 첫 만남 고객 형,긍정,긍정
1962,2020-09-21,2020,9,21,DGB 대 구 은행 21일 DGB 대구 은행 포항 영업 부 에서 포항시 에서 발행 포항 에서 사용 수 있다 카드 형 포항 사랑 상품권 포항 사랑 카드 출시 행사 실시 하고 DGB 대구 은행 포항 소재 영업 점 에서 판매 실시 밝히다,긍정,긍정
1963,2020-09-21,2020,9,21,DGB 대 구 은행 21일 대구 은행 포항 영업 부 에서 포항시 발행 카드 형 포항 사랑 상품권 포항 사랑 카드 출시 행사 열다 날 부터 포항 지역 대구 은행 모든 영업 점 에서 판매 밝히다 포항 사랑 카드 14 세,긍정,긍정
1964,2020-09-21,2020,9,21,DGB 대 구 은행 지난 14일 DGB 똑디 청소년 후불 교통 체크카드 출시 카드 청소년 많이 이용 소 비처 할인 혜택 을 적용 편의 성 을 제 편의점 CU GS 25 올리브영 다이소 스타벅스 이디야,긍정,긍정
1965,2020-09-21,2020,9,21,© 김건우 DGB 대 구 은행 은행 장 김태오 21일 월 DGB 대구 은행 포항 영업 부 에서 포항시 시장 이강덕 에서 발행 포항 에서 사용 수 있다 카드 형 포항 사랑 상품권 포항 사랑 카드 출시 행사 실시 하고 DGB 대구 은행,긍정,긍정
1966,2020-09-22,2020,9,22,비슷하다 DGB 대구 은행 구미 지역 점포 지역화폐 구 매 로 크게 붐비다 덧붙이다 경실련 2017년 부터 구미 사랑 상품권 발행 건의 서 여러 차례 발표 공무원 무시 현재,긍정,긍정
1967,2020-09-22,2020,9,22,DGB 대 구 은행 22일 지역 아동 을 위 사랑 빵 나눔 행사 가지다 사진 DGB 대구 은행 제공 DGB 대 구 은행 22일 사랑 빵 나눔 터 에서 지역 아동 을 위 사랑 빵 나눔 행사 진행 DGB 행복 드리다 일환,긍정,긍정
1968,2020-09-22,2020,9,22,날 한국 폴리텍 대학 구미 캠퍼스 구미 교육지원청 DGB 대구 은행 경북 본부 농협 은행 구미시 지부 구미 시설 공단 서우 산업 구미시 전 기공사 협의 회 구미시 여성 단체 협의 회 등 지역 기관 단체 기업 대표 2억원 상당,긍정,긍정
1969,2020-09-23,2020,9,23,DGB 금융 그룹 23일 대구시 칠성동 DGB 대구 은행 본점 에서 발달장애 실종 예방 및 조 기 발견 을 위 위치 감지기 후 원금 을 전달 밝히다 지역 발달장애 실종 예방 체계 구축 및 상황 발생 시 신속하다 해결 을 위해,긍정,긍정
1970,2020-09-23,2020,9,23,DGB 대구 은행 북구청 지점 23일 코로나 19 로 인하다 전통 시장 경 기 침체 극복 취지 로 1000만원 상당 온누리상품권 을 북구청 기탁 기타 되다 상품권 북구 관내 저 소득 층 200 가구 전달 되다 예정 이다 배광식,긍정,긍정
1971,2020-09-24,2020,9,24,DGB 대 구 은행 은행 장 김태오 추석 명절 을 앞두다 시청 영업 부 에서 코로나 19 장기 화로 위축 되다 지역 경제 활성화 위 온누리상품권 10억원 구매 약 정식 을 진행 24일 밝히다 특히 1억원 지역 소외 계층 을 위해,긍정,부정
1972,2020-09-24,2020,9,24,DGB 금융 그룹 23일 오후 2시 대구 은행 제 2 본점 에서 실종 예방 GPS 보급 후 원금 전달 행사 열다 실종 예방 GPS 보급 사업 수행 기관 대구광역시 발달장애 인지 원 센터 1500만 원 을 전달 대구광역시,긍정,긍정
1973,2020-09-24,2020,9,24,DGB 금융 그룹 회장 김태오 23일 칠성동 DGB 대구 은행 본점 에서 발달장애 실종 예방 및 조 기 발견 을 위 위치 감지기 후 원금 을 전달 24일 밝히다 지역 발달장애 실종 예방 체계 구축 및 상황 발생 시 신속하다,긍정,긍정
1974,2020-09-24,2020,9,24,© 김건우 DGB 대 구 은행 은행 장 김태오 추석 명절 을 앞두다 시청 영업 부 에서 코로나 19 장기 화로 위축 되다 지역 경제 활성화 위 온누리상품권 10억원 구매 약 정식 을 진행 하고 1억원 을 지역 소외 계층 에게 기부,긍정,긍정
1975,2020-09-24,2020,9,24,24일 금융 권 따르다 올해 상반기 말 기준 부산 BNK 경남 DGB 대구 광주 전북 은행 등 5 개 지방 은행 보유 무 수익 여신 잔액 9602억원 지난해 말 8712억원 보다 102% 890억원 늘어나다 것 집계 돼다,긍정,긍정
1976,2020-09-25,2020,9,25,DGB 대 구 은행 지난해 9월 출시 모바일 뱅킹 앱 IM 뱅크 IM 샵 출시 1년 간 이용자 상품 서비스 급증 25일 밝히다 DGB 대 구 은행 따르다 올해 8월 말 기준 IM 뱅크 월 활 성 고객 수 63만 5,긍정,긍정
1977,2020-09-26,2020,9,26,영훈 기자 hanajunewscom DGB 대 구 은행 모바일 플랫폼 IM 뱅크 IM 샵 빠르다 성장 을 어가 있다 대 구 은행 따르다 IM 뱅크 월 활 성 이용 자수 63만 5000 명 전 년 대비 75 배 증가 8월 까지 지급,긍정,긍정
1978,2020-09-27,2020,9,27,DGB 대 구 은행 따르다 지난 6월 출시 비대 전용 대출 IM 직장인 간편 신용 대출 상품 출시 3 개월 만에 누적 약 정액 1천억 원 을 기록 이다 DGB 대구 은행 비대 전용 대출 상품 중 최단 기간 달성 기록 이라는 점 에서,긍정,긍정
1979,2020-09-28,2020,9,28,DGB 대 구 은행 지난 25일 추석 을 앞두다 김천시 온누리상품권 1천만원 을 기탁 이번 기탁 되다 상품권 지역 내 어렵다 이웃 100 가구 전달 되다 김동호 대구 은행 김천 지점 장 한가위 맞다 도움 손길,긍정,부정
1980,2020-09-29,2020,9,29,DGB 유 페이 프로모션 사진 대구 은행 © 열리다 뉴스 통신 DGB 유 페이 클라우드 기반 원 패스 서비스 출시 이후 더욱 강화 되다 혜택 10월 프로모션 을 진행 밝히다 원 패스 앱 을 통해 첫 충전 첫 결제 진행,긍정,긍정
1981,2020-09-29,2020,9,29,소외 계층 350 여 세대 송편 전달 직원 마음 담다 송편 나눔 실시 최병수 기자 DGB 대구 은행 139130 민족 대 명절 한가위 맞다 따다 추석 보내다 바라다 마음 을 담다 29일 대 적십자사 대구 지사 별관 에서,긍정,긍정
1982,2020-09-29,2020,9,29,DGB 대 구 은행 민족 대 명절 한가위 맞다 따다 추석 보내다 바라다 마음 을 담다 29일 대 적십자사 대구 지사 별관 에서 사랑 송편 나눔 활동 을 진행 밝히다 이번 행사 DGB 대구 은행 직원 구성 되다,긍정,긍정
1983,2020-09-29,2020,9,29,DGB 대구 은행 영 천 영업 부부 장 권세 경 늘다 최근 영천시 종합 사회 복지관 후 원금 일상생활 필요하다 생필품 을 전달 한편 영천시 종합 복지관 DGB 대구 은행 영 천 영업 부 Kwater 영천 권 지사 등 20 여개 기관 단체,긍정,긍정
1984,2020-09-30,2020,9,30,대구 은행 영 천 영업 부 제공 DGB 대구 은행 영 천 영업 부부 장 권세 경 늘다 지난 29일 민족 고유 명절 한가위 맞다 영천시 종합 사회 복지관 기 초생 활수 급 세대 독거 노인 세대 추석 선물 을 지원 대구 은행 직원 라면,긍정,긍정
1985,2020-09-30,2020,9,30,DGB 대 구 은행 추석 명절 을 앞두다 시청 영업 부 에서 코로나 19 장기 화로 위축 되다 지역 경제 활성화 위 온누리상품권 10억원 구매 약 정식 을 진행 하고 1억원 을 지역 소외 계층 에게 기부 지난 22일 에는 대 구 달성군,긍정,긍정
1986,2020-10-04,2020,10,4,DGB 대 구 은행 민족 대 명절 한가위 맞다 따다 추석 보내다 바라다 마음 을 담다 지난 29일 대 적십자사 대구 지사 별관 에서 사랑 송편 나눔 활동 을 진행 임성훈 은행 장 코로나 19 로 인하다 지역 사회 많이,긍정,긍정
1987,2020-10-06,2020,10,6,DGB 대 구 은행 창립 53 주년 을 기념 비씨카드 이용 고객 중 추첨 을 통해 경품 을 증정 대 카 데이 DAY 다이나마이트 힐링 이벤트 연다 6일 밝히다 대 카 데이 다이나마이트 힐링 이벤트 7일 부터 내달,긍정,긍정
1988,2020-10-06,2020,10,6,DGB 대 구 은행 은행 장 임성훈 창립 53 주년 을 기념 BC 카드 이용 고객 을 대상 다양하다 경품 을 추첨 증정 대 카 DAY 다이나마이트 힐링 이벤트 진행 대구 은행 BC 카드 줄이다 대 카 DAY 란,긍정,긍정
1989,2020-10-06,2020,10,6,DGB 대 구 은행 창립 53 주년 을 맞다 다음 달 말 까지 대 카 데이 이벤트 실시 DGB 대구 은행 DGB 대 구 은행 창립 53 주년 을 기념 대구 은행 BC 카드 이용 고객 을 대상 경품 을 추첨 증정 등 대 카 대 구 은행,긍정,부정
1990,2020-10-06,2020,10,6,DGB 대 구 은행 지난 9월 청소년 전용 체크카드 DGB 똑디 후불 교통 체크카드 출시 DGB 대구 은행 DGB 대 구 은행 청소년 을 대상 DGB 똑디 후불 교통 체크카드 출시 12 ∼ 17 세 청소년 이면 누구 나 월,긍정,부정
1991,2020-10-06,2020,10,6,DGB 대 구 은행 대한제국 칙령 제 41 호 독도 영 유권 반포 120 주년 을 기념 2020 특판 독도 예금 적금 을 판매 사진 대구 은행 대한제국 칙령 제 41 호 독도 영 유권 반포 120 주년 을 기념 2020 특판,긍정,긍정
1992,2020-10-06,2020,10,6,DGB 독도 특판 예 적금 사진 대구 은행 © 열리다 뉴스 통신 DGB 대 구 은행 대한제국 칙령 제 41 호 독도 영 유권 반포 120 주년 을 기념 5일 부터 2020 특판 독도 예금 적금 을 판매 밝히다 고객 에게 독도 사랑 의식 을,긍정,긍정
1993,2020-10-07,2020,10,7,DGB 대구 은행 창립 53 주년 기념일 7일 제 13 대다 은행 장이 취임 임성훈 대 구 은행 장 취임 사 에서 냉정하다 합리 성 철저하다 성과 주의 직원 중심 적 사고 바탕 신바람 나 DGB 선봉 장이 되다 포부,부정,긍정
1994,2020-10-07,2020,10,7,DGB 대 구 은행 7일 창립 53 주년 기념 행사 은행 장 취임식 행사 실시 DGB 대구 은행 13 대다 은행 장 취임 임성훈 은행 장 ⓒ DGB 대구 은행 임성훈 신임 대 구 은행 장이 7일 부터  임기 시작 무엇 보다 행 장,긍정,부정
1995,2020-10-07,2020,10,7,소통 성 합리 본 주의 강조 간소 취임식 후 나눔 경영 행보 최병수 기자 DGB 대구 은행 139130 7일 오전 수성동 본점 에서 53 주년 창립 기념 식 및 은행 장 취임식 을 실시 하고 임성훈 은행 장이,긍정,긍정
1996,2020-10-07,2020,10,7,소통 성 합리 본 주의 부자 로 만들다   1등 조력 은행 목표 DGB 대 구 은행 7일 오전 수성동 본점 에서 53 주년 창립 기념 식 함께 제 13 대다 임성훈 은행 장 취임식 을 가지다 이번 행사 코로나 19 상황 을,긍정,긍정
1997,2020-10-07,2020,10,7,DGB 대 구 은행 7일 오전 수성동 본점 에서 53 주년 창립 기념 식 및 은행 장 취임식 을 실시 하고 임성훈 은행 장이 DGB 대구 은행 제 13 대다 은행 장 취임 밝히다 DGB 대 구 은행 차기 은행 장 선임 을 위 CEO 육성,긍정,긍정
1998,2020-10-07,2020,10,7,DGB 대구 은행 13 대다 은행 장 취임 임성훈 은행 장 사진 DGB 대구 은행 13 대다 대 구 은행 장 임성훈 은행 장이 정식 취임 대 구 은행 7일 53 주년 창립 기념 식 함께 취임식 을 열다 날 행사 코로나 19,긍정,긍정
1999,2020-10-07,2020,10,7,◆ 하이 투자 증권 DGB 대구 은행 모바일 뱅킹 앱 IM 뱅크 신규 고객 이벤트 하이 투자 증권사 장 김경규 오다 11월 5일 까지 DGB 대구 은행 모바일 뱅킹 애플리케이션 앱 IM 뱅크 통해 하이 투자 증권 비대 주식 계좌,긍정,긍정
2000,2020-10-07,2020,10,7,임성훈 DGB 대 구 은행 장이 7일 제 13 대다 DGB 대 구 은행 장 취임식 에서 취임 사르다 있다 2020107 DGB 대구 은행 제공 재판매 및 DB 금지,긍정,긍정
2001,2020-10-07,2020,10,7,경 북도 벤처기업 지원 을 위해 야심 차다 추진 혁신 베다 처 펀드 1000억원 조성 일환 포스코 기술 투자 스마일게이트 인베스트먼트 NH 농협 DGB 대구 은행 등 함께 조성 680억원 규모 경북 행복 기업 혁신 베다 처 펀드,긍정,긍정
2002,2020-10-07,2020,10,7,고객 부자 로 만들다 1등 조력 은행 되다 것 DGB 대 구 은행 장이 제 13 대다 은행 장 취임 대 구 은행 7일 오전 수성동 본점 에서 53 주년 창립 기념 식 및 은행 장 ‧ 취임식 을 실시 밝히다   은행 장,긍정,긍정
2003,2020-10-07,2020,10,7,임성훈 행 장   임성훈 신임 DGB 대 구 은행 장이 7일 공식 취임 대 구 은행 날 대구 수성동 본점 에서 53 주년 창립 기념 식   겸 은행 장 취임식 을,긍정,긍정
2004,2020-10-07,2020,10,7,날 혁신 베다 처 펀드 1000억 조성 일환 포스코 기술 투자 스마일게이트 인베스트먼트 NH 농협 DGB 대구 은행 등 함께 조성 680억원 규모 경북 행복 기업 혁신 베다 처 펀드 업무 협약 식 을 가지다 창업 벤처기업,긍정,긍정
2005,2020-10-07,2020,10,7,백 준무 기자 jm 100 ajunewscom 창립 반세기 지역 대표 기업 을 넘다 글로벌 100년 은행 도약 2020년 새롭다 은행 장 취임 위기 기회 로 극복 역사 쓰다 임성훈 신임 DGB 대 구 은행 장 7일,긍정,긍정
2006,2020-10-07,2020,10,7,DGB 대 구 은행 창립 53 주년 을 기념 BC 카드 이용 고객 을 대상 다양하다 경품 을 추첨 증정 대 카 DAY 다이나마이트 힐링 이벤트 실시 6일 밝히다 대구 은행 BC 카드 줄이다 대 카 DAY 란 매년,긍정,긍정
2007,2020-10-07,2020,10,7,날 개막식 에서 경상북도 벤처기업 지원 을 위해 야심 차다 추진 하고 있다 혁신 베다 처 펀드 1000억원 조성 일환 포스코 기술 투자 스마일게이트 인베스트먼트 NH 농협 DGB 대구 은행 등 함께 조성 680억원 규모,긍정,긍정
2008,2020-10-07,2020,10,7,DGB 대 구 은행 임성훈 은행 장이 제 13 대다 은행 장 취임 7일 밝히다 올해 9월 은행 장 육 성 프로그램 을 종료 하고 대 구 은행 장 최종 후보자 로 선정 되다 임성훈 은행 장 대구 중앙 영남대 학교 경영학 과를 졸업,부정,긍정
2009,2020-10-07,2020,10,7,생산 성 1등 대 구 은행 을 반드시 달성 목소리 힘 을 주다 셋째 진정 성 을 가지다 소통 을 중시 틀 박히다 회의 문화 개선 약속 행 장 새롭다 변화 혁신 을 통해 신바람 나 DGB 만들다 데 최선 을,긍정,긍정
2010,2020-10-08,2020,10,8,© 김건우 DGB 대 구 은행 은행 장 임성훈 하이 투자 증권 대표 김경규 편리하다 비대 가입 을 통한 고객 시너지 제 위해 IM 뱅크 앱 을 통해 하이 투자 증권 비대 주식 계좌 개설 을 고객 에게 룰렛 이벤트,긍정,긍정
2011,2020-10-08,2020,10,8,DGB 대구 은행 캄보디아 현 법인 대출 전 문 은행 을 상업 은행 전환 데 성공하다 대 구 은행 캄보디아 현지 법인 DGB 특수은행 상업 은행 라이선스 획득 8일 밝히다 이로써 대출 국한 돼다 업무,부정,긍정
2012,2020-10-08,2020,10,8,우리은행 DGB 대구 은행 광주 은행 등 에서 은행권 채용 비리 사태 연루 되다 여러 직원 근무 중 것 나타나다 국회 정무 위원회 배진교 정의당 의원 8일 내놓다 은행권 채용 비리 재판 기록 분석 따르다,부정,긍정
2013,2020-10-08,2020,10,8,DGB 대 구 은행 캄보디아 현 법인 DGB 특수은행 상업 은행 라이센스 획득 8일 밝히다 대 구 은행 지난 2018년 현지 대출 전 문 은행 을 인수 후 2년 만인 올해 10월 상업 은행 전환 성공하다 이다 캄보디아,부정,긍정
2014,2020-10-08,2020,10,8,현지 SB 인수 2년 만에 상업 은행 전환 수 신 여신 외환 등 종합 금융 서비스 제공 DGB 대 구 은행 캄보디아 현지 법인 DGB 특수은행 상업 은행 CB 라이선스 획득 지난 5일 부터 상업 은행 전환 성공하다,긍정,긍정
2015,2020-10-08,2020,10,8,장애인 복지관 제공 DGB 대구 은행 영 천 영업 점 지난 7일 창립 53 주년 을 맞다 영천시장 애인 종합 복지관 을 방문 지역 내 장애인 결식 예방 을 위 끼 보양식 봉사활동 을 펼치다 이번 사업 코로나 19 로 인하다,긍정,긍정
2016,2020-10-08,2020,10,8,8일 배진교 정의당 의원 은행권 채용 비리 관련 재판 기록 을 분석 결과 우리 DGB 대구 광주 은행 등 3 개 은행 에서는 대법원 에서 최종 유죄 판결 을 받다 부정 채용 61 명 중 41 명 그대로 근무 중 이다 은행 별로 보다,부정,긍정
2017,2020-10-08,2020,10,8,DGB IM 뱅크 하이 투자 이벤트 사진 대구 은행 © 열리다 뉴스 통신 DGB 대 구 은행 하이 투자 증권 편리하다 비대 가입 을 통한 고객 시너지 제 위해 IM 뱅크 앱 을 통해 하이 투자 증권 비대 주식 계좌 개설 을 고객 에게,긍정,긍정
2018,2020-10-09,2020,10,9,39년 DGB 맨 임성훈 부행 장이 지난 7일 부터 신임 DGB 대 구 은행 장 본격 임기 돌입 실적 개선 포스트 코로나 시대 대비 파벌 문화 개선 등 세 가지 과제 행 장이 내놓다 해법 관심 모으다,긍정,긍정
2019,2020-10-09,2020,10,9,하이 투자 증권 DGB 대구 은행 애플리케이션 IM 뱅크 에서 하이 투자 증권 비대 주식 계좌 개설 신규 고객 에게 룰렛 이벤트 참여 수 있다 1회 응모 권 을 제공 LG 생활 건강 1 주 카카오 1 주 삼성 전자 5 주,긍정,긍정
2020,2020-10-11,2020,10,11,11일 은행권 따르다 DGB 대 구 은행 대한제국 칙령 제 41 호 독도 영 유권 반포 120 주년 을 기념 독도 예금 적금 을 특별 판매 하고 있다 고객 에게 독도 사랑 의식 을 고취 하고 영토 수호 정신 을 널리 알리다 위해 판매 되다,긍정,긍정
2021,2020-10-11,2020,10,11,연말 임기 만료 되다 대 구 은행 장 을 겸임 김태오 DGB 금융 지주 회장 새롭다 은행 장   선임   겸직 체제 해소 돼다 지난달 29일 대 구 은행 임시 주주총회 통해 제 13 대다 임성훈 은행 장 을 공식 선임 김,긍정,긍정
2022,2020-10-12,2020,10,12,DGB 대 구 은행 은행 장 임성훈 하이 투자 증권 대표 김경규 비대 가입 을 통한 고객 시너지 제 위해 IM 뱅크 앱 을 통해 하이 투자 증권 비대 주식 계좌 개설 을 고객 에게 주식 을 나누다 이벤트 연,긍정,긍정
2023,2020-10-12,2020,10,12,원래 대부 업체 은행권 에서 돈 을 빌리다 못 사람 높다 이자 지불 가다 이용 회사 당연하다 대부 업체 대출 금리 은행 보다 높다 수 밖에 없다 무 이자 라고 선전 많다 사람 혼란 스럽다,긍정,부정
2024,2020-10-13,2020,10,13,경북 도도 이번 행사 에서 포스코 기술 투자 스마일게이트 인베스트먼트 NH 농협 DGB 대구 은행 등 함께 680억 규모 경북 행복 기업 혁신 베다 처 펀드 업무 협약 식도 가지다 경북 TP 김상곤 원장 대행 경북 내 혁신,긍정,긍정
2025,2020-10-13,2020,10,13,산업 업무 분야 최우수상 대구 은행 DGB 혁신 센터 사진 대구 경북 경 제 자유 구 역청 © 열리다 뉴스 통신 대 구 경북 경제 유구 역청 건축 디자인상 주거 분야 우수상 신씨 둥글다 모집 을 산업 업무 분야 최우수상,긍정,긍정
2026,2020-10-14,2020,10,14,하이 투자 증권 DGB 대구 은행 모바일 앱 IM 뱅크 통해 비대 주식 계좌 개설 고객 전원 에게 LG 생활 건강 카카오 삼성 전자 기아차 DGB 금융 그룹 주식 가운데 1 주 제공 이벤트 진행 하고 있다,긍정,긍정
2027,2020-10-14,2020,10,14,임성훈 대 구 은행 장 대구 은행 제공 그린 포스트 코리아 DGB 대 구 은행 장이 주주 가치 제 채임 경영 의지 표명 을 위해 사주 5천 주를 추가 매입 14일 대 구 은행 임성훈 행 장이 DGB 대구 은행 창립 53 주년 및,긍정,긍정
2028,2020-10-14,2020,10,14,임성훈 DGB 대 구 은행 장이 주가 부양 책임 경영 강화 의지 보이다 위해 DGB 금융 지주 주식 을 매입 대 구 은행 행 장이 대 구 은행 장 취임 을 기념 DGB 금융 지주 주식 5천 주 사들이다 14일 밝히다 날 종가,긍정,부정
2029,2020-10-15,2020,10,15,대구 은행 제공 DGB 금융 그룹 14일 대구 칠성동 DGB 대구 은행 제 2 본점 에서 신용 보증 기금 포스트 코로나 시대 대비   정부 디지털 뉴딜정책 적극 대처 위해 비대 디지털 금융 활성화 협약 을 체결 양,긍정,긍정
